(25703, 'Blandburg', 195, 40.684687, -78.413712, 5),
(22113, 'Riparius', 191, 43.675377, -73.932509, 5),
(33011, 'Mount Zion', 209, 38.828582, -81.132151, 5),
(28887, 'Purdon', 202, 31.931282, -96.604622, 5),
(3989, 'Flomaton', 153, 31.060013, -87.199942, 5),
(16202, 'Arco', 179, 44.382668, -96.1842, 5),
(18520, 'Bunn', 184, 35.982555, -78.208581, 5),
(20852, 'Bridgewater', 188, 40.598702, -74.607518, 5),
(9558, 'Bellwood', 169, 41.811929, -87.68732, 5),
(10380, 'Trenton', 169, 38.620028, -89.569004, 5),
(12976, 'Campbellsville', 172, 37.337416, -85.357952, 5),
(14310, 'Queenstown', 175, 39.00255, -76.142374, 5),
(23842, 'Christiansburg', 192, 40.0564, -84.025444, 5),
(10921, 'Portage', 170, 41.473367, -87.12927, 5),
(11698, 'Elsmore', 171, 37.838456, -95.215073, 5),
(18311, 'Silver Star', 183, 45.700002, -112.253501, 5),
(9133, 'Richland', 167, 41.20699, -92.126742, 5),
(6598, 'Poncha Springs', 158, 38.471892, -106.097284, 5),
(29232, 'Boerne', 202, 29.893137, -98.685719, 5),
(7260, 'Tavares', 162, 28.767762, -81.725272, 5),
(21394, 'Mamaroneck', 191, 40.949199, -73.738779, 5),
(29446, 'Johnson City', 202, 30.21577, -98.405866, 5),
(30490, 'Pungoteague', 204, 37.616183, -75.791519, 5),
(15887, 'Andover', 179, 45.237661, -93.272428, 5),
(24724, 'Netarts', 194, 45.434049, -123.945785, 5),
(5480, 'Woodlake', 157, 36.465943, -119.122283, 5),
(13939, 'Barnstable', 174, 41.697313, -70.301394, 5),
(27547, 'Iroquois', 200, 44.369593, -97.652194, 5),
(21147, 'Mesquite', 189, 31.990339, -106.652047, 5),
(31403, 'Menlo', 207, 46.514625, -123.76903, 5),
(7160, 'Rosemary Bch', 162, 30.252531, -85.942389, 5),
(27618, 'Roscoe', 200, 45.419289, -99.346593, 5),
(5565, 'Dos Palos', 157, 37.073301, -120.623363, 5),
(5563, 'Del Rey', 157, 36.6524, -119.592015, 5),
(23964, 'Watertown', 192, 39.430738, -81.44512, 5),
(32849, 'Williamson', 209, 37.702526, -82.26002, 5),
(10558, 'Beardstown', 169, 39.962623, -90.265277, 5),
(9580, 'Glen Ellyn', 169, 41.872034, -88.029385, 5),
(23220, 'Weston', 192, 41.35002, -83.796033, 5),
(3559, 'Kake', 152, 56.973554, -133.935996, 5),
(29448, 'Kingsland', 202, 30.697117, -98.548345, 5),
(18654, 'Washington', 184, 35.519268, -76.8892, 5),
(22941, 'Lodi', 191, 42.586029, -76.801671, 5),
(5338, 'Twin Peaks', 157, 34.839964, -115.967051, 5),
(9931, 'Dana', 169, 40.999418, -88.989269, 5),
(23610, 'Winesburg', 192, 40.616536, -81.681707, 5),
(30337, 'Beaverdam', 204, 37.914736, -77.62341, 5),
(17636, 'Sherard', 182, 34.195345, -90.733538, 5),
(17229, 'Tiff City', 180, 36.632573, -94.342802, 5),
(3949, 'Ashford', 153, 31.189627, -85.262314, 5),
(20773, 'Minotola', 188, 39.530779, -74.940036, 5),
(28357, 'Cedar Hill', 202, 32.767268, -96.777626, 5),
(22835, 'Bemus Point', 191, 42.164572, -79.445292, 5),
(3442, 'Russian Mission', 152, 62.117231, -163.237636, 5),
(24592, 'Sparks', 193, 35.610392, -96.814633, 5),
(17597, 'Como', 182, 34.474028, -89.954427, 5),
(32973, 'Benwood', 209, 39.955349, -80.710507, 5),
(11160, 'Corydon', 170, 38.1863, -86.145211, 5),
(21952, 'Hillsdale', 191, 42.19327, -73.550028, 5),
(30511, 'Fort Eustis', 204, 37.157438, -76.584469, 5),
(9069, 'Tama', 167, 41.934093, -92.585494, 5),
(20781, 'Port Norris', 188, 39.283259, -75.098448, 5),
(31387, 'East Olympia', 207, 46.978118, -122.702393, 5),
(30886, 'Grundy', 204, 37.257171, -82.100073, 5),
(5690, 'Orinda', 157, 37.893124, -122.144826, 5),
(12621, 'Raccoon', 172, 37.493468, -82.422135, 5),
(18479, 'Pelham', 184, 36.47025, -79.460025, 5),
(18127, 'Medicine Lake', 183, 48.544896, -104.418145, 5),
(7790, 'Carlton', 164, 34.05918, -83.099349, 5),
(8415, 'Osceola', 167, 41.029937, -93.775845, 5),
(16582, 'Alvarado', 179, 48.191085, -96.998433, 5),
(32103, 'Arpin', 208, 44.535658, -90.007245, 5),
(15158, 'Midland', 178, 43.626132, -84.33803, 5),
(12745, 'Barlow', 172, 37.081273, -89.01148, 5),
(16963, 'Van Buren', 180, 36.922108, -91.052088, 5),
(24646, 'Columbia City', 194, 45.892304, -122.814191, 5),
(6552, 'Chimney Rock', 158, 37.250704, -107.321138, 5),
(19026, 'Linville', 184, 36.040964, -81.917716, 5),
(26301, 'Catasauqua', 195, 40.602633, -75.472276, 5),
(26563, 'Stevensville', 195, 41.77197, -76.521266, 5),
(32367, 'Iron River', 208, 46.599552, -91.437437, 5),
(20452, 'Totowa', 188, 41.011428, -74.304793, 5),
(5417, 'Somis', 157, 34.304034, -119.039305, 5),
(19445, 'Glen Ullin', 185, 46.813372, -101.822672, 5),
(11577, 'Oskaloosa', 171, 39.255747, -95.356589, 5),
(25885, 'Blain', 195, 40.29736, -77.56437, 5),
(25979, 'Fannettsburg', 195, 40.073155, -77.832158, 5),
(11272, 'New Lisbon', 170, 39.931785, -85.398625, 5),
(22089, 'Hampton', 191, 43.492705, -73.278904, 5),
(13148, 'Garden City', 173, 29.76327, -91.466962, 5),
(27363, 'Daufuskie Island', 199, 32.156011, -80.787899, 5),
(11740, 'Admire', 171, 38.608394, -96.108283, 5),
(18891, 'Delco', 184, 34.283839, -78.260664, 5),
(24208, 'Arapaho', 193, 35.566643, -98.960209, 5),
(9016, 'Fairfax', 167, 41.912837, -91.764387, 5),
(22441, 'Carthage', 191, 44.068221, -75.920097, 5),
(16420, 'Benedict', 179, 47.108153, -94.921064, 5),
(15721, 'Gladstone', 178, 45.881256, -87.115221, 5),
(6076, 'Woodland', 157, 38.74388, -121.915653, 5),
(25344, 'Ruffs Dale', 195, 40.226934, -79.673364, 5),
(21720, 'Carlisle', 191, 42.592287, -74.438129, 5),
(5926, 'Monte Rio', 157, 38.459755, -123.000625, 5),
(26402, 'Long Pond', 195, 41.057236, -75.465137, 5),
(31485, 'East Wenatchee', 207, 47.497831, -120.214402, 5),
(11104, 'Rockfield', 170, 40.584272, -86.573952, 5),
(20333, 'Fairfield', 188, 40.875948, -74.29681, 5),
(15248, 'Elwell', 178, 43.408141, -84.775817, 5),
(20872, 'Little York', 188, 40.563654, -74.949409, 5),
(28394, 'Wills Point', 202, 32.695514, -95.974996, 5),
(32750, 'Bakerton', 209, 39.315914, -77.877223, 5),
(24043, 'Williamstown', 192, 40.834004, -83.651785, 5),
(18162, 'Glendive', 183, 47.180623, -104.774873, 5),
(21803, 'Rexford', 191, 42.841619, -73.847016, 5),
(13566, 'Becket', 174, 42.3418, -73.103468, 5),
(17634, 'Sardis', 182, 34.358883, -89.930441, 5),
(6754, 'Wethersfield', 159, 41.698899, -72.667887, 5),
(16973, 'Centerview', 180, 38.77934, -93.928302, 5),
(11068, 'Delphi', 170, 40.580452, -86.637891, 5),
(14381, 'Tuscarora', 175, 39.265086, -77.496646, 5),
(29984, 'Spanish Fork', 203, 40.069946, -111.649086, 5),
(27539, 'Gann Valley', 200, 44.064873, -99.251509, 5),
(20558, 'Hackettstown', 188, 40.868804, -74.844734, 5),
(28004, 'Coalfield', 201, 36.035211, -84.390727, 5),
(20793, 'Bordentown', 188, 40.101535, -74.724711, 5),
(18997, 'Connellys Springs', 184, 35.689483, -81.538697, 5),
(16936, 'Campbell', 180, 36.492269, -90.048069, 5),
(12579, 'Elkfork', 172, 37.970781, -83.11931, 5),
(7224, 'Waldo', 162, 29.7968, -82.156228, 5),
(12797, 'Cave City', 172, 37.10279, -85.908887, 5),
(19011, 'Glen Alpine', 184, 35.721174, -81.817998, 5),
(10979, 'Topeka', 170, 41.578904, -85.540055, 5),
(8499, 'Lake Mills', 167, 43.408993, -93.567204, 5),
(24127, 'Burneyville', 193, 33.925982, -97.310324, 5),
(15676, 'Petoskey', 178, 45.355915, -84.913255, 5),
(17104, 'Coffey', 180, 40.104835, -93.990293, 5),
(14296, 'Hurlock', 175, 38.643824, -75.863003, 5),
(28466, 'Telephone', 202, 33.613994, -96.114265, 5),
(10583, 'Literberry', 169, 39.858933, -90.200747, 5),
(33240, 'Gormania', 209, 39.070601, -79.233536, 5),
(19444, 'Gladstone', 185, 46.848918, -102.6399, 5),
(8662, 'Reinbeck', 167, 42.332039, -92.705292, 5),
(4817, 'Aguila', 156, 33.276539, -112.18717, 5),
(30937, 'North Pomfret', 206, 43.709919, -72.511882, 5),
(22344, 'Greig', 191, 43.818705, -75.480342, 5),
(31310, 'Dupont', 207, 47.090904, -122.656691, 5),
(30954, 'Thetford', 206, 43.995961, -72.411393, 5),
(21911, 'Shokan', 191, 41.970903, -74.218443, 5),
(4699, 'Lincoln', 154, 35.935038, -94.362211, 5),
(23138, 'Graytown', 192, 41.564723, -83.26128, 5),
(16519, 'Ulen', 179, 47.0663, -96.258706, 5),
(9136, 'Seymour', 167, 40.710521, -93.130436, 5),
(28478, 'Atlanta', 202, 33.08447, -94.242023, 5),
(12173, 'Buckner', 172, 38.389195, -85.44584, 5),
(15021, 'Trenton', 178, 42.138209, -83.217937, 5),
(14097, 'Dunkirk', 175, 38.604072, -76.604364, 5),
(20635, 'Cedar Brook', 188, 39.80237, -74.938259, 5),
(15522, 'Grandville', 178, 42.882726, -85.753056, 5),
(20092, 'Dunbarton', 187, null, null, null),
(20485, 'Rochelle Park', 188, 40.905698, -74.079035, 5),
(24861, 'Walton', 194, 44.000245, -123.615073, 5),
(18994, 'Catawba', 184, 35.684978, -81.044672, 5),
(8696, 'Nodaway', 167, 40.9765, -94.871606, 5),
(25826, 'Morrisdale', 195, 40.96891, -78.191551, 5),
(6193, 'Gerber', 157, 40.049209, -122.209437, 5),
(8652, 'Nashua', 167, 42.985096, -92.475463, 5),
(23094, 'Fulton', 192, 40.49712, -82.834207, 5),
(30062, 'Manassas', 204, 38.744685, -77.487162, 5),
(14561, 'Greenwood', 176, 44.401595, -70.708774, 5),
(32290, 'Chippewa Falls', 208, 44.958689, -91.319492, 5),
(20393, 'Union', 188, 40.692651, -74.269841, 5),
(23387, 'Huntsburg', 192, 41.538433, -81.073366, 5),
(19859, 'Broken Bow', 186, 41.451119, -99.621491, 5),
(20889, 'Pittstown', 188, 40.585926, -74.976982, 5),
(24371, 'Sapulpa', 193, 35.982642, -96.163955, 5),
(23046, 'Carroll', 192, 39.80114, -82.706291, 5),
(25419, 'Spangler', 195, 40.63513, -78.769185, 5),
(28154, 'Mc Kenzie', 201, 36.077501, -88.495094, 5),
(25967, 'Yeagertown', 195, 40.644505, -77.567708, 5),
(20993, 'Farmington', 189, 36.826248, -108.100535, 5),
(30394, 'Mattaponi', 204, 37.613475, -76.810087, 5),
(18163, 'Hammond', 183, 45.567085, -104.539066, 5),
(7552, 'Decatur', 164, 33.772554, -84.291723, 5),
(31856, 'Dodgeville', 208, 43.007063, -90.192522, 5),
(5924, 'Mendocino', 157, 39.319949, -123.734377, 5),
(26123, 'Rheems', 195, 40.129645, -76.571739, 5),
(28367, 'Eustace', 202, 32.289838, -95.791559, 5),
(5964, 'Fortuna', 157, 40.815265, -123.903317, 5),
(7138, 'Chipley', 162, 30.634834, -85.577618, 5),
(18733, 'Concord', 184, 35.371633, -80.562141, 5),
(20427, 'Midland Park', 188, 40.994697, -74.142287, 5),
(12214, 'Taylorsville', 172, 38.032735, -85.366055, 5),
(31326, 'Lakebay', 207, 47.288589, -122.777592, 5),
(31861, 'Fort Atkinson', 208, 42.926467, -88.841626, 5),
(17655, 'Boyle', 182, 33.741709, -90.773978, 5),
(18782, 'New London', 184, 35.44125, -80.225068, 5),
(19555, 'Colon', 186, 41.307157, -96.610014, 5),
(10638, 'Dale', 169, 38.081592, -88.538609, 5),
(7389, 'Homeland', 162, 27.984091, -81.716682, 5),
(10438, 'West Point', 169, 40.241584, -91.240017, 5),
(29771, 'Orla', 202, 31.383297, -103.556598, 5),
(11856, 'Hesston', 171, 38.137404, -97.443222, 5),
(12082, 'Pfeifer', 171, 38.715293, -99.171847, 5),
(18615, 'Kelford', 184, 36.187122, -77.189818, 5),
(27305, 'Edgemoor', 199, 34.778195, -80.996122, 5),
(8042, 'Hahira', 164, 30.942022, -83.333206, 5),
(29301, 'Nordheim', 202, 28.924265, -97.446179, 5),
(21047, 'San Cristobal', 189, 36.619304, -105.63093, 5),
(33445, 'Cokeville', 210, 42.247455, -110.941119, 5),
(23702, 'Overpeck', 192, 39.451806, -84.515245, 5),
(28933, 'Norton', 202, 31.869872, -100.163871, 5),
(29740, 'Winters', 202, 31.951207, -99.955406, 5),
(23862, 'Gallipolis', 192, 38.793762, -82.2692, 5),
(14172, 'Fork', 175, 39.47314, -76.448385, 5),
(6537, 'Trinchera', 158, 37.0999, -104.132767, 5),
